Employee ID,Employee Name,Department,Designation,Gender,Joining Date,Exit Date,Salary,Attendance %,Location,Employment Status
EMP2843,Neha Ninawe,sales,Analyst,Female,05-09-2022,,46569,94.9,Pune,Active
EMP2844,Rahul Deshmukh,IT,Analyst,Female,06-07-2022,,69270,73.2,Indore,Exited
EMP2844,Aadhya Ninawe,Admin,Analyst,Male,08-09-2019,,37588,79.2,Pune,Active
EMP2846,Aditya Sharma,HR,Analyst,Male,13-06-2019,29-08-2019,64683,89.1,Indore,Exited
EMP2847,Vikas Pawar,Marketing,Analyst,Male,03-11-2021,,19827,72.7,Chennai,Active
EMP2848,Isha Joshi,Human Resource,Senior Executive,Female,27-01-2019,03-02-2020,77839,79.7,Nagpur,Exited
EMP2849,Aditya Ninawe,Admin,Analyst,Male,01-10-2023,,24085,82.6,Nagpur,Exited
EMP2850,Kiran Sharma,Human Resource,Senior Executive,Female,18-02-2024,26-09-2024,,99.5,Mumbai,Exited
EMP2851,Sakshi Bhosale,Human Resource,Analyst,Male,05-01-2019,,63121,91.4,Indore,Exited
EMP2852,Aarav Ninawe,Finance,Manager,Male,03-11-2023,,30972,72.0,Indore,Active
EMP2853,Kiran Singh,Marketing,Coordinator,Male,25-06-2024,,65977,83.0,Pune,Active
EMP2854,Amit Pawar,Finance,Manager,Female,02-01-2025,18-08-2026,28689,87.1,Wardha,Exited
EMP2855,Sakshi Reddy,Human Resource,Senior Executive,Male,21-01-2020,05-04-2020,24598,84.4,Delhi,Exited
EMP2856,Aditya Mehta,IT,Senior Executive,Female,25-09-2020,25-01-2023,84724,98.8,Bengaluru,Exited
EMP2857,Deepak Verma,hr,Manager,Female,05-10-2024,,40036,74.9,Mumbai,Active
EMP2858,Sai Mehta,Finance,Analyst,Male,21-04-2022,,47968,71.8,Pune,Active
EMP2859,Aadhya Kulkarni,Operations,Manager,Male,15-02-2022,,35259,72.0,Hyderabad,Active
EMP2860, Rohan Bhosale ,Finance,Analyst,Male,11-02-2019,,19709,89.0,Mumbai,Active
EMP2861,Aadhya Gupta,Finance,Associate,Female,21-06-2020,,75528,95.5,Nagpur,Active
EMP2862,Sakshi Singh,Finance,Analyst,Male,08-03-2023,,23430,82.5,Mumbai,Active
EMP2863,Kavya Kulkarni,IT,Senior Executive,Male,18-03-2021,,25528,98.0,Wardha,Active
EMP2864,Isha Shinde,sales,Analyst,Male,18-06-2023,,47392,90.5,Nagpur,Active
EMP2865,Siddharth Patel,IT,Analyst,Male,31-10-2019,,23357,73.6,Mumbai,Exited
EMP2866,Aadhya Joshi,Marketing,Associate,Male,04-02-2022,,68737,74.5,Pune,Active
EMP2867,Kiran Deshmukh,hr,Senior Executive,Female,16-09-2023,,25323,86.7,Hyderabad,Exited
EMP2868,Manoj Pawar,IT,Analyst,Female,01-03-2024,,68222,97.9,Pune,Active
EMP2869,Rohan Nair,IT,Senior Executive,Female,22-01-2023,,55609,89.7,Wardha,Exited
EMP2870,Kavya Patil,Finance,Coordinator,Female,08-06-2022,,47454,80.3,Bengaluru,Active
EMP2871,Nikhil Bhosale,IT,Associate,Male,16-11-2020,,40143,83.0,Pune,Exited
EMP2872,Aditya Yadav,Human Resource,Manager,Male,13-11-2021,,71862,97.6,Hyderabad,Active
EMP2873,Nikhil Mehta,sales,Manager,Male,27-12-2021,,31292,86.0,Wardha,Active
EMP2874,Siddharth Bhosale,hr,Manager,Female,28-07-2023,,49470,97.2,Pune,Active
EMP2875,Akash Bhosale,Admin,Analyst,Male,07-04-2023,,62411,91.6,Bengaluru,Exited
EMP2876,Isha Ninawe,sales,Senior Executive,Male,24-08-2019,10-05-2020,50181,98.5,Mumbai,Exited
EMP2877,Kiran Joshi,hr,Associate,Male,19-11-2019,12-06-2021,83471,81.2,Bengaluru,Exited
EMP2878,Pooja Shinde,IT,Coordinator,Female,05-01-2022,14-05-2023,70609,91.7,Hyderabad,Exited
EMP2879,Ananya Mishra,Finance,Associate,Female,24-11-2023,19-05-2026,53501,97.9,Indore,Exited
EMP2880,Neha Patel,IT,Senior Executive,Female,04-05-2021,,41210,81.1,Indore,Exited
EMP2881,Sakshi Sharma,Admin,Analyst,Female,22-09-2022,02-02-2025,62786,87.9,Hyderabad,Exited
EMP2882,Kiran Mishra,Admin,Executive,Male,11-04-2023,10-08-2024,41818,70.4,Bengaluru,Exited
EMP2883,Arjun Joshi,sales,Senior Executive,Male,01-05-2020,,34061,99.9,Bengaluru,Exited
EMP2884,Nikhil Mehta,Admin,Associate,Male,11-03-2021,,38632,79.0,Hyderabad,Active
EMP2885,Ritika Yadav,Finance,Analyst,Male,17-08-2019,28-04-2020,78017,98.8,Mumbai,Exited
EMP2886,Aarav Mehta,hr,Executive,Female,23-07-2024,14-01-2025,33761,91.9,Wardha,Exited
EMP2887,Aditya Mehta,Sales,Senior Executive,Female,27-07-2022,,45409,92.2,Nagpur,Active
EMP2888,Kavya Nair,Operations,Executive,Male,29-11-2021,26-10-2023,83281,84.9,Nagpur,Exited
EMP2889,Deepak Sharma,Marketing,Analyst,Female,11-08-2023,28-12-2025,37344,83.9,Nagpur,Exited
EMP2889,Rohan Pawar,IT,Executive,Male,19-08-2022,,79345,78.4,Mumbai,Exited
EMP2891,Nikhil Verma,sales,Senior Executive,Female,16-09-2020,19-12-2020,21222,89.5,Mumbai,Exited
EMP2892,Vivaan Sharma,Human Resource,Executive,Female,04-06-2024,,34780,75.6,Wardha,Active
EMP2893,Akash Deshmukh,hr,Analyst,Male,09-10-2023,,57468,93.1,Delhi,Active
EMP2894,Bhavna Patil,Marketing,Analyst,Male,22-12-2019,08-08-2022,22598,75.9,Hyderabad,Exited
EMP2895,Pooja Gupta,Marketing,Coordinator,Male,20-05-2023,,21511,87.3,Wardha,Active
EMP2896,Kiran Joshi,sales,Analyst,Male,07-06-2020,02-07-2021,45945,75.1,Wardha,Exited
EMP2897,Diya Bhosale,Finance,Senior Executive,Female,08-11-2024,,18186,95.6,Delhi,Active
EMP2898,Kiran Mishra,Finance,Associate,Male,13-06-2020,,73473,85.2,Mumbai,Active
EMP2899,Rahul Patil,hr,Associate,Female,20-07-2019,,42567,93.6,Pune,Exited
EMP2900,Bhavna Nair,Human Resource,Associate,Male,29-03-2021,,,74.7,Pune,Exited
EMP2901,Pooja Mehta,Finance,Manager,Female,19-01-2021,,82617,97.7,Bengaluru,Active
EMP2902,Vikas Kulkarni,IT,Associate,Female,13-05-2024,,60508,73.9,Delhi,Active
EMP2903,Ananya Gupta,Human Resource,Coordinator,Female,23-10-2020,,31910,77.6,Nagpur,Active
EMP2904,Pooja Mehta,Admin,Manager,Female,23-09-2020,,41414,82.2,Chennai,Active
EMP2905,Sai Bhosale,sales,Analyst,Female,14-05-2021,21-12-2023,69067,95.9,Delhi,Exited
EMP2906,Aditya Singh,Marketing,Senior Executive,Male,16-08-2019,05-12-2021,82458,94.8,Mumbai,Exited
EMP2907,Rahul Jain,Finance,Analyst,Male,02-06-2022,,60461,96.7,Pune,Active
EMP2908,Diya Patil,Human Resource,Senior Executive,Female,02-07-2023,,84678,76.9,Wardha,Active
EMP2909,Akash Mishra,IT,Executive,Female,17-09-2019,03-01-2022,80409,79.6,Pune,Exited
EMP2910,Kiran Ninawe,hr,Manager,Female,17-02-2023,,74114,72.2,Hyderabad,Active
EMP2911,Sneha Pawar,Sales,Coordinator,Male,11-03-2019,,67279,87.7,Wardha,Active
EMP2912,Vikas Reddy,sales,Executive,Male,27-01-2021,,80542,70.5,Nagpur,Active
EMP2913,Kavya Ninawe,HR,Analyst,Female,19-10-2019,,29770,72.2,Delhi,Exited
EMP2914,Rohan Joshi,IT,Associate,Male,11-07-2023,02-06-2025,77494,87.0,Indore,Exited
EMP2915,Rahul Deshmukh,hr,Executive,Male,06-11-2020,15-04-2022,48320,74.0,Chennai,Exited
EMP2916,Akash Sharma,Operations,Analyst,Male,21-10-2022,24-01-2024,64191,98.2,Bengaluru,Exited
EMP2917,Ananya Singh,Admin,Coordinator,Female,11-01-2020,20-08-2020,22047,75.5,Pune,Exited
EMP2918,Arjun Verma,Human Resource,Executive,Female,10-05-2020,,64133,84.6,Chennai,Active
EMP2919,Aadhya Yadav,Admin,Executive,Male,12-02-2024,11-03-2026,24545,82.6,Indore,Exited
EMP2920, Isha Patil ,Sales,Coordinator,Female,20-06-2022,20-05-2023,76697,97.7,Pune,Exited
EMP2921,Kavya Deshmukh,IT,Senior Executive,Male,24-11-2022,27-01-2023,51676,70.7,Delhi,Exited
EMP2922,Pooja Jain,Finance,Coordinator,Female,10-04-2024,,22932,99.3,Chennai,Active
EMP2923,Siddharth Ninawe,Operations,Manager,Female,13-12-2023,,32406,74.1,Chennai,Active
EMP2924,Diya Jain,Finance,Analyst,Female,22-07-2019,26-08-2021,19042,80.5,Nagpur,Exited
EMP2925,Amit Ninawe,Operations,Senior Executive,Male,21-08-2023,,73910,99.6,Hyderabad,Active
EMP2926,Siddharth Yadav,Marketing,Manager,Female,05-10-2022,19-08-2023,72256,77.4,Hyderabad,Exited
EMP2927,Bhavna Kulkarni,Sales,Senior Executive,Male,25-06-2021,07-10-2023,27567,81.9,Delhi,Exited
EMP2928,Bhavna Bhosale,Finance,Coordinator,Female,24-11-2021,11-10-2022,47676,96.3,Bengaluru,Exited
EMP2929,Aarav Nair,Marketing,Executive,Female,02-12-2020,,47429,85.0,Nagpur,Active
EMP2930,Siddharth Reddy,Finance,Executive,Male,23-12-2024,,38669,99.9,Wardha,Exited
EMP2931,Arjun Verma,Human Resource,Senior Executive,Female,16-04-2020,18-09-2021,60837,75.8,Chennai,Exited
EMP2932,Pooja Jain,Operations,Analyst,Male,24-06-2020,,22887,71.3,Bengaluru,Active
EMP2933,Rohan Pawar,Sales,Manager,Male,12-04-2023,,37448,87.0,Mumbai,Active
EMP2934,Arjun Mishra,hr,Manager,Female,12-07-2020,,44743,80.0,Chennai,Active
EMP2934,Deepak Mishra,Marketing,Coordinator,Female,24-05-2023,,61354,88.8,Wardha,Active
EMP2936,Aarav Mehta,IT,Senior Executive,Female,20-11-2019,,27015,86.6,Delhi,Active
EMP2937,Aadhya Jain,IT,Executive,Male,08-05-2023,,29094,98.0,Indore,Active
EMP2938,Pooja Verma,Finance,Associate,Male,29-04-2022,,42968,98.0,Nagpur,Active
EMP2939,Vivaan Joshi,Finance,Associate,Male,23-06-2022,,52750,89.7,Mumbai,Exited
EMP2940,Priya Joshi,Operations,Executive,Female,30-08-2023,04-04-2025,21672,91.3,Nagpur,Exited
EMP2941,Rohan Kulkarni,IT,Manager,Female,25-07-2019,,29753,83.1,Bengaluru,Active
EMP2942,Aditya Shinde,Sales,Analyst,Female,10-02-2021,,57596,71.8,Delhi,Active
EMP2943,Vikas Mishra,HR,Associate,Female,31-10-2020,,54743,80.2,Wardha,Active
EMP2944,Bhavna Jain,Human Resource,Coordinator,Male,25-03-2021,,35495,88.7,Delhi,Active
EMP2945,Aarav Gupta,HR,Analyst,Male,04-07-2020,21-11-2020,46249,76.9,Delhi,Exited
EMP2946,Ananya Kulkarni,IT,Manager,Female,02-04-2024,,34102,93.5,Hyderabad,Exited
EMP2947,Swati Sharma,Operations,Coordinator,Female,15-10-2023,,80703,92.5,Hyderabad,Active
EMP2948,Diya Verma,Human Resource,Analyst,Male,12-02-2022,,28255,92.0,Indore,Exited
EMP2949,Bhavna Kulkarni,Operations,Analyst,Female,29-11-2020,,21806,91.5,Nagpur,Active
EMP2950,Vivaan Gupta,Marketing,Executive,Female,27-04-2022,,,91.5,Nagpur,Exited
EMP2951,Akash Gupta,Sales,Senior Executive,Female,02-08-2019,,72209,91.9,Pune,Exited
EMP2952,Manoj Reddy,Operations,Senior Executive,Male,08-08-2022,05-06-2024,41970,81.6,Indore,Exited
EMP2953,Diya Mehta,Operations,Executive,Male,23-09-2020,05-10-2021,84294,74.7,Mumbai,Exited
EMP2954,Kiran Choudhary,sales,Coordinator,Male,28-04-2023,11-03-2024,51386,98.4,Wardha,Exited
EMP2955,Diya Deshmukh,Operations,Analyst,Male,09-11-2019,,31071,72.6,Mumbai,Active
EMP2956,Vihaan Nair,Operations,Manager,Female,04-10-2024,,48894,99.5,Indore,Active
EMP2957,Kavya Bhosale,HR,Senior Executive,Male,30-10-2019,30-04-2022,81534,93.9,Delhi,Exited
EMP2958,Siddharth Gupta,sales,Manager,Male,29-02-2020,28-09-2020,59725,84.8,Nagpur,Exited
EMP2959,Sai Gupta,Operations,Analyst,Male,08-05-2023,,77559,70.6,Bengaluru,Exited
EMP2960,Arjun Gupta,hr,Manager,Female,19-03-2023,,67398,90.6,Bengaluru,Active
EMP2961,Rohan Patil,Finance,Analyst,Female,10-03-2021,,43624,78.8,Wardha,Active
EMP2962,Ritika Sharma,Sales,Executive,Female,19-08-2024,05-05-2026,61331,83.9,Nagpur,Exited
EMP2963,Aarav Mishra,Admin,Analyst,Female,27-03-2023,,59054,84.9,Nagpur,Exited
EMP2964,Neha Pawar,Finance,Associate,Female,17-10-2020,17-08-2021,42246,84.2,Nagpur,Exited
EMP2965,Sai Mishra,Admin,Executive,Female,21-09-2020,,72835,80.5,Pune,Active
EMP2966,Arjun Bhosale,Human Resource,Analyst,Female,24-04-2019,28-12-2021,38665,73.5,Hyderabad,Exited
EMP2967,Swati Pawar,Finance,Senior Executive,Female,22-06-2019,,59647,77.0,Delhi,Active
EMP2968,Isha Gupta,IT,Associate,Female,06-12-2020,08-07-2021,23602,72.3,Bengaluru,Exited
EMP2969,Siddharth Nair,HR,Analyst,Male,23-10-2022,,43497,76.7,Indore,Active
EMP2970,Bhavna Verma,HR,Executive,Male,21-01-2022,,38582,75.3,Nagpur,Active
EMP2971,Vihaan Ninawe,hr,Manager,Female,05-03-2023,23-10-2025,32765,86.1,Chennai,Exited
EMP2972,Vikas Pawar,Marketing,Executive,Male,07-08-2024,,19105,85.9,Bengaluru,Exited
EMP2973,Vikas Mehta,HR,Manager,Male,15-05-2023,21-07-2025,35506,71.3,Chennai,Exited
EMP2974,Sai Choudhary,Marketing,Senior Executive,Female,01-08-2024,04-01-2026,50053,93.3,Chennai,Exited
EMP2975,Nikhil Patil,Sales,Manager,Male,24-06-2023,22-11-2023,75061,76.5,Nagpur,Exited
EMP2976,Vihaan Bhosale,Human Resource,Executive,Male,22-11-2023,,41467,75.5,Bengaluru,Active
EMP2977,Sakshi Patel,HR,Coordinator,Male,10-03-2022,,51152,93.9,Pune,Active
EMP2978,Priya Reddy,Marketing,Coordinator,Female,03-04-2020,,79742,74.6,Chennai,Active
EMP2979,Rohan Bhosale,Admin,Coordinator,Male,11-02-2022,,39087,73.3,Indore,Active
EMP2979, Aarav Verma ,Finance,Manager,Male,05-11-2023,29-12-2025,40032,71.9,Hyderabad,Exited
EMP2981,Swati Deshmukh,Human Resource,Analyst,Male,10-10-2022,,69908,70.1,Mumbai,Active
EMP2982,Sneha Ninawe,Sales,Senior Executive,Male,27-09-2021,,18250,97.7,Nagpur,Active
EMP2983,Akash Choudhary,Admin,Associate,Female,13-09-2019,,77126,74.9,Wardha,Active
EMP2984,Bhavna Pawar,Finance,Coordinator,Female,19-07-2021,,45106,90.2,Delhi,Active
EMP2985,Ananya Reddy,IT,Analyst,Female,08-12-2019,29-06-2022,70755,83.6,Delhi,Exited
EMP2986,Kavya Mehta,Sales,Analyst,Male,21-03-2020,,27749,89.9,Nagpur,Active
EMP2987,Ananya Joshi,Admin,Manager,Male,16-09-2020,,84597,80.5,Nagpur,Active
EMP2988,Isha Bhosale,hr,Associate,Female,04-12-2024,21-08-2027,20593,84.8,Pune,Exited
EMP2989,Nikhil Verma,IT,Manager,Male,25-02-2023,,18822,95.7,Bengaluru,Active
EMP2990,Diya Patel,Admin,Associate,Male,05-06-2020,28-08-2021,33306,80.6,Chennai,Exited
EMP2991,Rohan Mehta,Finance,Manager,Male,09-05-2022,07-12-2022,20180,91.0,Chennai,Exited
EMP2992,Pooja Patil,Marketing,Coordinator,Male,24-04-2023,,64386,74.2,Wardha,Active
EMP2993,Ananya Yadav,Admin,Senior Executive,Male,08-09-2024,,63013,88.1,Chennai,Active
EMP2994,Nikhil Sharma,Operations,Associate,Female,05-05-2022,,20945,88.8,Nagpur,Active
EMP2995,Bhavna Bhosale,IT,Coordinator,Female,29-09-2023,,75392,84.5,Indore,Exited
EMP2996,Aarav Mehta,Admin,Coordinator,Female,17-02-2024,09-08-2025,51411,90.6,Bengaluru,Exited
EMP2997,Neha Kulkarni,hr,Senior Executive,Male,16-09-2024,,84069,82.3,Delhi,Active
EMP2998,Priya Shinde,Marketing,Manager,Male,07-11-2022,,70254,99.9,Bengaluru,Active
EMP2999,Bhavna Choudhary,Marketing,Coordinator,Male,25-04-2019,,19294,89.9,Indore,Exited
